Date,AAL,AAPL,AMZN,AT&T,BAC,BBD,BCS,EVA,Ford,GOOGL,INND,INTC,MARA,META,MSFT,NVDA,RIG,Samsung Electronics Co,SWN,TSLA
2018-11-30,0.10725434538587586,-0.19357803579324895,0.01479411411841669,0.02459793581415881,0.02121541067968047,0.02100973952288121,-0.09419484702203995,-0.0306271203753381,0.012917000017948377,0.02179599545341504,-0.5274914089347079,0.02904008329853669,-0.03125,-0.07341023053689466,0.05144500915557715,-0.2499493920570509,-0.15712988192552224,,-0.12043795620437958,0.018008626699198338
2018-12-31,-0.19016389989077642,-0.1465208156048884,-0.1525592273605466,-0.09996857730101638,-0.1318255953080767,0.031537095509230006,-0.0948381988670316,-0.026315632806872213,-0.20312489742865958,-0.06395783564494273,-0.125,-0.06383407086599635,-0.4098360655737705,-0.07087674213229356,-0.09385289333244107,-0.21489070257599585,-0.3004032258064516,,-0.2650862068965516,-0.07166166820060083
2019-01-31,0.1012930638013343,0.05395155272816421,0.1166893550261261,0.04005489885612179,0.14062487822352931,0.1711461287872995,0.10000006600544609,0.07104972515016361,0.13333047483910176,0.0675180427368196,-0.2180094786729858,0.0008493991974096726,-0.10526315789473684,0.22855249507679987,0.03273348747292615,0.05527802541398663,0.2002801120448181,,0.174731182795699,-0.009996146491742741
2019-02-28,-0.010602780095576358,0.0442739219542192,0.00836290059385325,0.03733320278709895,0.0298968176383152,-0.06017199612693602,0.07228229971916877,0.012706623355238644,0.0057336886952583654,0.007089101553940491,0.8647058823529412,0.09369350598663662,0.8529411764705881,-0.025707661839640017,0.09465316725121942,0.06694520573131557,-0.06199770378874869,,-0.03424657534246567,0.02456683119856029
2019-03-31,-0.08314081084448621,0.08561474971951077,0.06521383081684662,0.017520854477410586,-0.058683103217683,-0.02806580673922554,-0.06542059150202484,0.06965176545748597,-0.001137459015214226,0.02470135722057165,1.03125,0.007504374226377397,-0.1875,0.027175337789868026,0.04807607866598773,0.14771544501330602,0.04186602870813405,,0.030769230769230882,-0.05064620749164506
2019-04-30,0.056568736546509735,0.0493096317861943,0.06191736052175267,-0.01035475834325894,0.07147839225964181,-0.021072613230379122,0.030084467303903795,0.019041665272923947,0.18236632139712672,-1.6633189867110154e-05,0.40937500000000004,-0.06365816591532947,0.29385964912280715,0.14641379487229855,0.09729454874112076,-0.007022149157695723,-0.1511879049676026,,-0.1541755888650963,-0.17459713371261598
2019-05-31,-0.19467457707960645,-0.16519000948066287,-0.07138292338590968,-0.0068202578287884785,-0.12095168036811976,0.04991207944566911,-0.1191036557291153,-0.05109651903534018,-0.07572803825853802,-0.05694949415897921,-0.5698924731182795,-0.12707430110834717,-0.035335689045936425,-0.08060923048667035,-0.029263131145493393,-0.2485478967546001,-0.18848167539267013,,-0.07235142118863058,-0.20875177965147262
2019-06-30,0.1988970641229244,0.14206602987686567,0.1187105036209879,0.07783887797674471,0.09282972405518009,0.04190973204528192,0.010623990277715212,0.025456934017943356,0.06451595850338454,0.04241676442909892,-0.3626373626373627,0.10147264351437113,0.17004048582995956,0.17575395707932762,0.11782390023966816,0.2276122724418579,0.01746031746031762,,-0.14363143631436315,0.2485891559643838
2019-07-31,-0.07208026468712903,0.05700814926237152,-0.02882649567919393,0.039030676585319224,0.042827892348516805,-0.07139264141462875,-0.026041709025526938,-0.031389898044575704,-0.04707029267980778,0.10745454366406326,-0.45185185185185184,0.05202916171590588,-0.2113207547169812,0.006373058766552919,0.004348884156960331,0.015345215291080239,-0.05736434108527133,,-0.28104575163398693,0.06356461980973238
2019-08-31,-0.11519628800409609,0.005292284890423771,-0.04259642587366519,0.03341132827053883,-0.06714152581845045,-0.09971842241367279,-0.07920503758855502,0.05741626354083795,-0.015037649569013545,-0.01753620314019877,0.23999995000000007,-0.03575571290795976,-0.1893203883495146,-0.03663153186717483,0.0018766064404860394,0.01670953132177222,-0.20731707317073178,,-0.2582159624413145,-0.03523624118024382
2019-09-30,0.017351921815789817,0.08881863497802489,-0.03013113004953949,0.06953095479952198,0.085480814300821,0.059896005199915114,0.10876127673381197,0.028654316318229567,0.006593392690873667,0.044110896908627684,-0.24848484848484853,0.09684966536972373,0.0,-0.023630771839500464,0.02197858352818871,0.06030332949546535,-0.0022321428571430157,,0.17682926829268286,0.07048579906480157
2019-10-31,0.12164172658232175,0.1076183912517521,0.023628023810929433,0.04774557814978797,0.09950771082686516,0.13455431955984576,0.18870508549653775,0.0699010785830878,-0.01899171474633421,0.04378110209360564,-0.7372372293464633,0.11367215419265575,-0.21965317919075134,0.09009722645888041,0.04596200181437249,0.15528741966972137,0.1098130841121494,,0.08465608465608465,0.2870161398491038
2019-11-30,-0.05650651169141607,0.047816565470912176,0.005224869437155277,-0.04030788186407941,0.04779897090222729,-0.09821938862027291,0.016147721088642486,0.05100355570624515,0.019122385036904666,0.025026592088892352,-0.4375,0.0329051124414943,-0.0724637681159419,0.0414214294265105,0.056882200440425246,0.07063471374615982,-0.03112840466926059,,-0.13744075829383873,0.05307843753915331
2019-12-31,0.021367562305256937,0.11163674522861111,0.03718001712662744,0.047159635426886615,0.059296770863405346,0.14403593174004214,0.09049271280208226,0.08176299290726141,0.03218638305303512,0.039205100271286986,-0.1428571428571429,0.037981128956378285,-0.3282442748091603,0.027791695765315705,0.054496822531118205,0.12449258322210954,0.39837398373983746,,0.3296703296703296,0.24923099636827728
2020-01-31,-0.07734610896158645,0.03049752016167928,0.058329515387048,-0.014678628065339705,-0.0788440700203995,-0.17289989794085892,-0.09836038162888772,0.0018402092064060405,-0.04777059491318647,0.04683353779126476,-0.16666666666666663,0.050789154000064674,-0.00952380952380949,-0.0375154468746739,0.059830529283056544,-0.014505410693961385,-0.34199134199134207,,-0.3203463203463204,0.5120392553339839
2020-02-29,-0.29600888011858395,-0.11226348843339651,-0.060098783156359414,-0.04707790087263808,-0.13557794087185238,-0.12285392960707398,-0.08718043761513239,0.004876002610360031,-0.22494410814063714,-0.09668818614428498,-0.4666666666666667,-0.1339115924164631,-0.1568627450980392,-0.05739753667238012,-0.06839940020508972,0.124418729594854,-0.27956989247311836,,-0.10126582278481022,-0.14360259615384607
2020-03-31,-0.3536585708558553,-0.14899115538730334,-0.0021648659962666406,-0.2159764052065134,-0.27254128016815937,-0.41039789798137716,-0.39680411532042625,-0.2859432933489301,-0.3291667892664777,-0.16184579235629648,-0.5,-0.06978330878617223,-0.48863636363636365,-0.1508857236782487,-0.08727362369384561,-0.046413145543996226,-0.6732394366197183,,0.16551724137931045,-0.29533903695857244
2020-04-30,0.12347988774555674,0.2195427426240013,0.2968495508339979,0.1117198159995425,0.216489652684148,-0.06878296696618835,0.3061728141456781,0.308884805102988,0.15681845945252904,0.22193988542677046,1.0,0.15612925461476057,0.125,0.2826441730866567,0.17816073912231944,0.2024517762407001,0.18518518518518512,,0.98159509202454,0.6236397956640918
2020-05-31,-0.013157894736842146,0.10284901207206243,0.06838461149613106,0.03210708110552085,0.04506039936572459,0.04009037992602993,0.10331413301355097,0.02707320172279859,0.16056920171214228,0.08820948268069584,0.0,0.1011915364226268,0.5909090909090908,0.11281945168925511,0.052645939587093515,0.2554632984381331,0.156521739130435,,0.0985401459854014,0.19061205978055873
2020-06-30,0.1764176417641765,0.13344725690138737,0.11646101857580571,-0.022631474218138936,-0.028214996215714327,0.047566679298439496,-0.05509187090407153,0.03384978041400477,0.0357753895116657,-0.011722401456686682,-0.5,-0.03281606244751989,0.24657534246575352,-0.020870115351641405,0.11311046858682139,0.07901596691099333,0.3165467625899283,,-0.17152103559870546,0.20232716959318098
2020-07-31,-0.13192818110850912,0.1673397672842063,0.09934342723233991,0.012175573772655435,0.06964768499002671,0.07215435622133737,-0.06761575640843243,0.048860982410178666,0.10535133610823366,0.03186549150897555,0.0,-0.1884035214203883,1.182795698924731,0.06785934158072648,0.0015145270153746893,0.11382467459479839,0.10869565217391308,,-0.0357142857142857,0.27788651906129314
2020-08-31,0.17779783393501813,0.18666824495510892,0.10895954688577736,0.006414550631364202,0.03001200538532589,-0.09068934981277266,0.08178446805581463,0.07570730910717116,0.01943179924328442,0.09898440453648538,0.0,0.0620295592569593,-0.3524804177545692,0.16367681584088567,0.04403440136541237,0.21473180023402327,-0.42723004694835676,,0.022058823529411686,0.6778451919191919
2020-09-30,-0.061832061068702315,-0.13690551208808932,-0.10013661492500792,-0.032575279039436245,-0.05648348208237364,-0.12410653594092957,-0.10535714985786471,-0.01996115747930516,-0.024890209800001672,-0.11448392382141326,0.0,0.019491798955547646,-0.23735408560311277,-0.11352559897092251,-0.07453681997090944,-0.02101882825609569,-0.352,,-0.11654135338345861,-0.0969161946226893
2020-10-31,-0.10333863275039756,-0.06789956610313974,-0.05746514575128636,-0.028369641543392388,-0.016597413721645915,0.018626305794374742,0.10600005500121679,0.0397960058527953,0.14518528508757367,0.08616834286068809,0.0,-0.1523733963456062,0.10769230769230775,-0.013201948573826061,-0.047020595379319796,-0.07936393256209251,-0.14102564102564097,,0.17621145374449343,-0.13414857294532556
2020-11-30,0.2627345844504023,0.0963997581295375,0.054438665289425536,0.05157276332232286,0.16943527554698368,0.28718567169242193,0.29219622153405567,0.04561010776224417,0.1776913706750609,0.08008263806933336,0.0,0.09540423617685279,1.9904761904761905,0.05972610918232024,0.06079405805867455,0.06523840944381476,1.5694444444444446,,0.12681159420289867,0.4171931341995181
2020-12-31,0.10511562718990897,0.08124185620384194,0.011443808991625115,-0.0038101963559807883,0.06305022701360641,0.0889728008161279,0.0376622953717618,0.011581117022932297,-0.048701057087770616,-0.02379458886854202,1.0,0.005246332372768503,0.6865912762520192,-0.04672824384242946,0.028721977730495896,-0.024730388555885385,0.14356435643564347,,0.010169491525423568,0.20676857384330583
2021-01-31,0.1348314606741574,0.01970484050871346,0.0061412904442867955,-0.004601189588902099,-0.012654048249722827,-0.10027769321307112,-0.05331606162340141,0.10245615257504026,0.23591525731263951,0.05864551446268074,28.0,0.11757607826748973,0.8837420526793822,-0.039451233692813115,0.06555196922825024,-0.009436856851558817,0.4482758620689655,,0.23202614379084974,0.08737002843432862
2021-02-28,0.24346799287410925,-0.09466844203715608,-0.07477083966108578,-0.0265269131279664,0.1585447444863377,-0.10040565374844601,0.20037297270456889,0.05363787411885079,0.08033224369455949,0.06805869306803514,3.9642857142857144,0.0786545622814172,0.4537126325940213,-0.016755027266002753,-0.028102648724219303,0.03607314511420601,0.04204204204204198,,0.022727272727272707,-0.19565140510563173
2021-03-31,0.12842304060434362,-0.044135015408727885,-0.016547336635805432,0.0776077484595008,0.08639753698684594,0.18507297160553193,0.13793090671583808,-0.0776717117846808,0.022537506680704533,-0.003449834726418133,-0.15357142857142858,0.017811770727897525,0.2472727272727273,0.11181146601032599,-0.004938032932815806,-0.035320050732711716,-0.06824146981627299,,0.09154929577464799,-0.07029220454039298
2021-04-30,-0.08968993756538401,0.06878040341381997,0.09693766978289786,0.054318024217208105,0.026335480453320903,-0.03117997344608281,-0.060843744318168524,0.019668797484091893,-0.05176670376675108,0.10504374856393328,0.33484162895927594,-0.10875298686939983,-0.24708289650288218,0.08846178070479205,0.04056103613538653,0.0867195746851166,-0.11538461538461531,,-0.1195876288659794,0.07206649815347799
2021-05-31,0.10432796791216536,-0.05823396799910363,-0.04825639725966868,-0.06571427160369525,0.045118328069736924,0.13978008161747146,0.0941054893443396,-0.006662222397847084,0.2493551523276969,0.005876839590913674,-0.403921568627451,0.0036991329851037147,-0.3161237074510297,0.019065043570905438,-0.0063664007853496685,0.09488300540935102,0.1317365269461077,,0.1263616557734204,-0.08713684072969541
2021-06-30,-0.14025135792460486,0.10202761684819772,0.06882078724995844,-0.018417382935943527,-0.03533184746850093,-0.018404507695078065,-0.09474656123742864,0.07573893888419381,0.0033759891081619475,0.02545381064449126,0.0853242320819112,-0.01318349331916524,0.24484126012534668,0.05645186491394716,0.09498805542432653,0.23010745692586387,0.11604938271604937,,-0.013913043478260834,0.08943744155914235
2021-07-31,-0.05253375174337516,0.06257749399475787,-0.03069644087012946,-0.012923161864254351,-0.0765527985948109,-0.0445989806627477,-0.002039071728841213,0.008780252133731903,-0.06438634878360494,0.1003066143191329,-0.23611111111111116,-0.040885478214869875,-0.09970680678700528,0.005389496640093583,0.04900609255214783,-0.03527615062782252,-0.2707070707070708,,-0.16192170818505336,0.01368895182178309
2021-08-31,-0.005981954435790526,0.04492489322416637,0.04181624857972288,-0.024546324136563324,0.09984223025758499,-0.04802371846674114,0.059233555056226184,0.0427131261759468,-0.06326376889038188,0.07298961222107936,-0.16793893129770987,0.013623258221182821,0.4378320935175346,0.07793711742526566,0.06192664543613868,0.13361760661503497,-0.013850415512465353,,-0.010869565217391242,0.036707204084724276
2021-09-30,0.044806570509499544,-0.07219172011525288,-0.05575164223774021,-0.00661995951486305,0.035871033371151606,-0.14432546269512136,0.006829230864415559,0.004830075833891723,0.08009164622937659,-0.07946468389246542,-0.14747474747474743,-0.007266733895234578,-0.23312287518212726,-0.11166068323178968,-0.0659643289323274,-0.07686840374052328,0.08908045977011492,,0.17872340425531918,0.056382769506496455
2021-10-31,-0.11316392609699766,0.050122899346754624,0.027159056321792052,-0.04590329483507982,0.10909923909053121,-0.12192677266700391,0.07286675388225983,0.2174545475016938,0.20621469820128024,0.08424447512115862,0.627906976744186,-0.09023383076834879,0.5749172490152095,-0.05667477090273876,0.1470770191794073,0.23261969579720154,-0.0759162303664922,,-0.11913357400722024,0.43701141282816014
2021-11-30,-0.10520986342943861,0.11131359338336666,0.056948069148423874,-0.10011841646820274,-0.07063733107352343,-0.0294856160172956,-0.11449008480585132,0.03578117271852066,0.07446382692740228,-0.011146502869980868,-0.2225130890052356,-0.000158484345381793,-0.07998555503460836,-0.016728337571482732,0.005540421655704009,0.26518753481925206,-0.19680851063829785,,-0.10756972111553764,-0.05281362134954426
2021-12-31,0.1031939740052843,0.0776842221116143,-0.03176222132571105,0.10661271358417568,0.01971117371699105,0.0018955274628067453,0.04651167066588502,0.0060002461961252695,0.060776245230055315,0.02694405821468937,-0.32432432432432434,0.05967086355869777,-0.35302224152348416,0.0829039848791795,0.018904573851334483,-0.06438684663679695,-0.0547945205479452,,0.09647058823529409,-0.03490408219178076
2022-01-31,-0.12160005333333324,-0.03972328979733153,-0.12224438680446781,0.02990972180665552,-0.000866298107619401,0.2373808777316435,0.02832837932350807,-0.050603685101091256,-0.06272985208243187,-0.06681771671545178,-0.2566371681415929,-0.08250331288497215,-0.2842808842894766,-0.07467357868132785,-0.07100830166356353,-0.18707872871964915,0.009615384615384581,,-0.061833688699360345,-0.21925688746146288
2022-02-28,0.024955436720142776,-0.05314491630395035,0.015672016634419084,-0.02989359429507321,-0.05837240699527102,-0.10998368852265639,-0.11051200937795491,-0.020843131618066835,-0.15004845060723648,-0.01879483095198664,-0.4121212121212121,-0.018113049270895742,0.012784617947078969,-0.3384639361926609,-0.03028925885206657,-0.010268774411463455,0.0028328611898018607,,0.08478260869565224,-0.06531001029790096
2022-03-31,0.12031914546843803,0.06991430161156043,0.07843948179115645,0.0042501002817108,-0.02468686690095112,0.21273150930976437,-0.13188829144724457,0.13509250978212473,0.012575023936690854,0.037341176361294526,0.4693877551020409,0.058522248584559566,0.07170249233128834,0.09273188690120948,0.04529571771907692,0.16244211101810002,0.2624309392265194,,0.39223300970873765,0.24668843017157793
2022-04-30,0.02905701754385981,-0.0955768509632634,-0.24014732502014335,0.05632427371693538,-0.12762832062257645,-0.22846128630633578,-0.06289302287885368,0.03879771188793546,-0.14389109423827295,-0.18580745125228293,-0.4323529411764706,-0.09395146101299301,-0.4533987577645845,-0.10842789857952906,-0.10309631354410842,-0.3056678264097311,-0.18965517241379304,,0.020408163265306145,-0.19715285922925574
2022-05-31,-0.03717661838236108,-0.05635166645962719,-0.03446182329317271,0.11349367164086144,0.02933040709836865,0.22266977832664425,0.16042815216950612,-0.08110421281788693,-0.04134552135928604,-0.02419733599538909,0.026315789473684292,-0.004200680165655668,-0.385954381752701,-0.0828399499514556,-0.04206696499470319,-0.044079165206286186,0.10752688172043001,,0.23913043478260843,-0.16023218565169106
2022-06-30,-0.26662815114932614,-0.08062664516776763,-0.12716543879500086,-0.012252652936972641,-0.1461875874795464,-0.2047391235502497,-0.11007021404767459,-0.2487855515634817,-0.17859791066102648,-0.04327789076080224,0.23076923076923084,-0.15189291142168326,-0.42082429501084606,-0.14519728192184023,-0.057227992051056664,-0.17236861717481367,-0.1937046004842614,,-0.3516597510373445,-0.0904277549049568
2022-07-31,0.04417364813404423,0.1697256331350474,0.2317451575711056,-0.1069855399027273,0.07129258495877044,0.027863913932681506,0.02499996711165342,0.18036935247769836,0.29770324143291416,0.06973214752148205,1.215686274509804,-0.0008255784833895996,1.3447653429602888,-0.005811267778155993,0.08151630808999677,0.25063705213508114,0.01501501501501501,,0.11356466876971605,0.307514002170592
2022-08-31,-0.09033613445378141,-0.02520956988132328,-0.06366793754094047,-0.06353437969882414,-0.0029663046803289905,0.09667714090155721,-0.01367345428298039,0.029581753355659046,0.003389569286923244,-0.05780948166026134,0.5079645309734513,-0.12764489312078175,-0.03422982885085579,0.018758227496117996,-0.057497932694006715,-0.18149771441805307,0.12422360248447206,,0.08236994219653182,-0.07288391266705252
2022-09-30,-0.06883217324052593,-0.12509503036964897,-0.1159442966671882,-0.12342841049506936,-0.09769932773672785,0.012101160960454438,-0.15900139606131136,-0.12385124400452652,-0.26267290331691917,-0.12839436300390916,0.0710382513661203,-0.18860209042831955,-0.06950477845351855,-0.17948712541477108,-0.10560692642132108,-0.1287503350076713,-0.2735294117647058,,-0.15352697095435686,-0.04297158258086908
2022-10-31,0.1895973154362416,0.07644796796274544,-0.115982010251519,0.1669049365738422,0.15921506428595822,-0.06558207281880868,0.04689841025544017,-0.07482988291721848,0.16564964529022386,-0.041869438652119007,-0.27717391304347827,0.054134242992772474,0.18321299638989164,-0.32789838941406024,-0.03576470868408732,0.0787245639331422,0.37827715355805247,,0.05801526717557248,-0.061303636005865525
2022-11-30,0.0226789510985117,-0.01576119587299507,-0.002582911431109447,0.05068131258647801,0.04558013098542224,-0.2317296393997056,0.13247862313157444,-0.03853991533659562,0.04815634550414938,0.11628158408234701,-0.14960629921259838,0.07689488507619902,-0.48281505728314245,0.24054619027120827,0.12135260045955132,0.2498949510434174,0.16120218579234957,,0.01764705882352935,-0.14537796937211056
2022-12-31,-0.0901287553648068,-0.1239297102388559,-0.12041884816753923,-0.04064626534544935,-0.09384410658603615,-0.01907344731402083,-0.011406829836236976,-0.07475977402689171,-0.17400572441865203,-0.12634904881843845,-0.2954545454545454,-0.11397923530908305,-0.4492753623188406,-0.0008303311620256881,-0.058384837476556095,-0.14712589190976033,0.12039312039312011,,-0.13333333333333341,-0.36733435080638444
2023-09-30,,,,,,,,,,,,,,,,,,-0.023328714244654325,,
2023-10-31,,,,,,,,,,,,,,,,,,-0.008888844039590893,,
2023-11-30,,,,,,,,,,,,,,,,,,0.061224404970551705,,
2023-12-31,,,,,,,,,,,,,,,,,,0.09544034134983503,,
2024-01-31,,,,,,,,,,,,,,,,,,-0.08668336358783757,,
2024-02-29,,,,,,,,,,,,,,,,,,-0.0027172809967190847,,
2024-03-31,,,,,,,,,,,,,,,,,,0.10513299494922101,,
2024-04-30,,,,,,,,,,,,,,,,,,-0.05487801493560296,,
2024-05-31,,,,,,,,,,,,,,,,,,-0.05769227480118877,,
2024-06-30,,,,,,,,,,,,,,,,,,0.08142008950646096,,
2024-07-31,,,,,,,,,,,,,,,,,,0.025672371638141733,,
2024-08-31,,,,,,,,,,,,,,,,,,-0.10589651022864022,,
2024-09-30,,,,,,,,,,,,,,,,,,-0.07392473118279574,,
