combination_number,generation,sharpe_ratio
7,17,0.22684462631996485
7,18,0.22684462631996485
7,19,0.22684462631996485
7,20,0.23338934162263963
7,21,0.23338934162263963
7,22,0.23338934162263963
7,23,0.23338934162263963
7,24,0.23338934162263963
7,25,0.23338934162263963
7,26,0.23338934162263963
7,27,0.23338934162263963
7,28,0.23338934162263963
7,29,0.23338934162263963
7,30,0.23338934162263963
7,31,0.23338934162263963
7,32,0.23338934162263963
7,33,0.23338934162263963
7,34,0.23338934162263963
7,35,0.23338934162263963
7,36,0.23338934162263963
7,37,0.23338934162263963
7,38,0.23338934162263963
7,39,0.23643045669224372
7,40,0.23643045669224372
7,41,0.23643045669224372
7,42,0.23643045669224372
7,43,0.23643045669224372
7,44,0.23643045669224372
7,45,0.23643045669224372
7,46,0.23711927347979325
7,47,0.2412217556094849
7,48,0.2412217556094849
7,49,0.24173025935884873
7,50,0.24256524508754268
8,1,0.1935872154234868
8,2,0.1935872154234868
8,3,0.1935872154234868
8,4,0.20734888676456423
8,5,0.20734888676456423
8,6,0.21026812928008726
8,7,0.21650098921643066
8,8,0.21737081854483317
8,9,0.21737081854483317
8,10,0.21805886031791033
8,11,0.21805886031791033
8,12,0.22323508570650913
8,13,0.2246491466018808
8,14,0.2246491466018808
8,15,0.22700746157329654
8,16,0.22881128574169243
8,17,0.23460343123210803
8,18,0.23460343123210803
8,19,0.23460343123210803
8,20,0.23460343123210803
8,21,0.23460343123210803
8,22,0.2347497417406216
8,23,0.2347497417406216
8,24,0.2356992190666119
8,25,0.2356992190666119
8,26,0.23582213228626495
8,27,0.23582213228626495
8,28,0.23582213228626495
8,29,0.2365069664139089
8,30,0.2386200328768618
8,31,0.2386200328768618
8,32,0.2386200328768618
8,33,0.2386200328768618
8,34,0.23944078848262698
8,35,0.24062074445392634
8,36,0.2412235214264535
8,37,0.2412235214264535
8,38,0.24250771386177628
8,39,0.24250771386177628
8,40,0.24271331611309488
8,41,0.24428939018395326
8,42,0.2461545834292945
8,43,0.24670264834858574
8,44,0.2467535673673691
8,45,0.24783810714203852
8,46,0.24783810714203852
8,47,0.24783810714203852
8,48,0.24783810714203852
8,49,0.24783810714203852
8,50,0.24783810714203852
8,51,0.24783810714203852
8,52,0.24810134588405278
8,53,0.24810134588405278
8,54,0.2481395460405125
8,55,0.24821800047829948
8,56,0.24828601412225884
8,57,0.24828601412225884
8,58,0.2484097151531198
8,59,0.2484097151531198
8,60,0.2484097151531198
8,61,0.2484927059548082
8,62,0.24854557455737114
8,63,0.24854557455737114
8,64,0.24854557455737114
8,65,0.24874878324485997
8,66,0.24874878324485997
8,67,0.24874878324485997
8,68,0.24874878324485997
8,69,0.2488983118948393
8,70,0.2488983118948393
8,71,0.2488983118948393
8,72,0.2488983118948393
8,73,0.249008928380809
8,74,0.249008928380809
8,75,0.249008928380809
8,76,0.249008928380809
8,77,0.24901146170086155
8,78,0.24901146170086155
8,79,0.24901146170086155
8,80,0.24901146170086155
8,81,0.24901146170086155
8,82,0.24901146170086155
8,83,0.24903827376033205
8,84,0.24903827376033205
8,85,0.24903827376033205
8,86,0.24903827376033205
8,87,0.24910253571684587
8,88,0.24910253571684587
8,89,0.2491060953239255
8,90,0.2491060953239255
8,91,0.24911713675746702
8,92,0.24911713675746702
8,93,0.24911713675746702
8,94,0.24911713675746702
8,95,0.24911713675746702
8,96,0.24911713675746702
8,97,0.24911713675746702
8,98,0.24911713675746702
8,99,0.24911813375275016
8,100,0.24911813375275016
9,1,0.186413242950793
9,2,0.1912665471473844
9,3,0.1912665471473844
9,4,0.2156472710253123
9,5,0.21724923087481227
9,6,0.22405624047958753
9,7,0.22849578812626037
9,8,0.22849578812626037
9,9,0.22849578812626037
9,10,0.22849578812626037
9,11,0.22849578812626037
9,12,0.2289938950388212
9,13,0.2289938950388212
9,14,0.2289938950388212
9,15,0.2289938950388212
9,16,0.2289938950388212
9,17,0.23404512512883546
9,18,0.23404512512883546
9,19,0.23700691704919694
9,20,0.23700691704919694
9,21,0.23883472458414404
9,22,0.23883472458414404
9,23,0.23883472458414404
9,24,0.23883472458414404
9,25,0.2413336552735057
9,26,0.2453647020912054
9,27,0.2453647020912054
9,28,0.2453647020912054
9,29,0.2453647020912054
9,30,0.2453647020912054
9,31,0.2453647020912054
9,32,0.2453647020912054
9,33,0.2453647020912054
9,34,0.2453647020912054
9,35,0.2453647020912054
9,36,0.2453647020912054
9,37,0.2453647020912054
9,38,0.2453647020912054
9,39,0.2453647020912054
9,40,0.2453647020912054
9,41,0.2453647020912054
9,42,0.2453647020912054
9,43,0.2453647020912054
9,44,0.2453647020912054
9,45,0.2453647020912054
9,46,0.24547900583898832
9,47,0.24547900583898832
9,48,0.24547900583898832
9,49,0.24547900583898832
9,50,0.2457627385619632
9,51,0.2457627385619632
9,52,0.2457627385619632
9,53,0.2457627385619632
9,54,0.2457627385619632
9,55,0.2457627385619632
9,56,0.2457627385619632
9,57,0.2457627385619632
9,58,0.2457627385619632
9,59,0.2457627385619632
9,60,0.2457627385619632
9,61,0.2457627385619632
9,62,0.2457627385619632
9,63,0.2457627385619632
9,64,0.2468551539925472
9,65,0.2468551539925472
9,66,0.2468551539925472
9,67,0.2468551539925472
9,68,0.2468551539925472
9,69,0.2468551539925472
9,70,0.2468551539925472
9,71,0.2468551539925472
9,72,0.2468551539925472
9,73,0.2468551539925472
9,74,0.24745777090149434
9,75,0.24745777090149434
9,76,0.24745777090149434
9,77,0.2484092744144893
9,78,0.2484092744144893
9,79,0.2484092744144893
9,80,0.2484092744144893
9,81,0.2484092744144893
9,82,0.2484092744144893
9,83,0.2484092744144893
9,84,0.2484092744144893
9,85,0.2484092744144893
9,86,0.2484092744144893
9,87,0.2484092744144893
9,88,0.2484092744144893
9,89,0.2484092744144893
9,90,0.2484092744144893
9,91,0.2484092744144893
9,92,0.2484092744144893
9,93,0.2484092744144893
9,94,0.2484092744144893
9,95,0.2484092744144893
9,96,0.2484092744144893
9,97,0.24844392115478087
9,98,0.24844392115478087
9,99,0.24844392115478087
9,100,0.24844392115478087
9,101,0.24844392115478087
9,102,0.24844392115478087
9,103,0.24844392115478087
9,104,0.24844392115478087
9,105,0.24844392115478087
9,106,0.24844392115478087
9,107,0.24844392115478087
9,108,0.24844392115478087
9,109,0.2485316512912478
9,110,0.2485316512912478
9,111,0.2485316512912478
9,112,0.2485316512912478
9,113,0.2487408215695503
9,114,0.2487408215695503
9,115,0.2487408215695503
9,116,0.2487408215695503
9,117,0.2487408215695503
9,118,0.2487408215695503
9,119,0.2487408215695503
9,120,0.24874544293887338
9,121,0.24874544293887338
9,122,0.24874544293887338
9,123,0.24874544293887338
9,124,0.24874544293887338
9,125,0.24874544293887338
9,126,0.24874544293887338
9,127,0.24874544293887338
9,128,0.24874544293887338
9,129,0.24874544293887338
9,130,0.24874544293887338
9,131,0.24884363601343745
9,132,0.24884363601343745
9,133,0.24884363601343745
9,134,0.24884363601343745
9,135,0.24884363601343745
9,136,0.24884606389934472
9,137,0.24884606389934472
9,138,0.24884606389934472
9,139,0.24884606389934472
9,140,0.24884606389934472
9,141,0.24884606389934472
9,142,0.24884606389934472
9,143,0.24884606389934472
9,144,0.24884606389934472
9,145,0.24884606389934472
9,146,0.24888215424622817
9,147,0.24888215424622817
9,148,0.24888215424622817
9,149,0.24888215424622817
9,150,0.24888215424622817
9,151,0.24888215424622817
9,152,0.24892227219232962
9,153,0.24892227219232962
9,154,0.24892227219232962
9,155,0.24892227219232962
9,156,0.24892227219232962
9,157,0.24892227219232962
9,158,0.24892227219232962
9,159,0.24892227219232962
9,160,0.24896207509878884
9,161,0.24896207509878884
9,162,0.24896207509878884
9,163,0.24896207509878884
9,164,0.24896207509878884
9,165,0.24896207509878884
9,166,0.24896207509878884
9,167,0.24897336561202854
9,168,0.24897336561202854
9,169,0.24897336561202854
9,170,0.24897336561202854
9,171,0.24897336561202854
9,172,0.24897336561202854
9,173,0.24897336561202854
9,174,0.24897336561202854
9,175,0.24897336561202854
9,176,0.24897336561202854
9,177,0.24897336561202854
9,178,0.24897336561202854
9,179,0.24897336561202854
9,180,0.24897336561202854
9,181,0.24897336561202854
9,182,0.24897336561202854
9,183,0.24897336561202854
9,184,0.24897336561202854
9,185,0.24897336561202854
9,186,0.24897336561202854
9,187,0.24897336561202854
9,188,0.24897336561202854
9,189,0.24897336561202854
9,190,0.24897336561202854
9,191,0.24897336561202854
9,192,0.24897336561202854
9,193,0.24897336561202854
9,194,0.24897336561202854
9,195,0.24897336561202854
9,196,0.24897336561202854
9,197,0.24897336561202854
9,198,0.24897336561202854
9,199,0.24897336561202854
9,200,0.24897336561202854
10,1,0.14041149157465455
10,2,0.15172670650417724
10,3,0.15202510027602023
10,4,0.15202510027602023
10,5,0.1896766076932997
10,6,0.1896766076932997
10,7,0.1896766076932997
10,8,0.1896766076932997
10,9,0.1896766076932997
10,10,0.1896766076932997
10,11,0.1896766076932997
10,12,0.1896766076932997
10,13,0.1896766076932997
10,14,0.1896766076932997
10,15,0.1896766076932997
10,16,0.1896766076932997
10,17,0.1896766076932997
10,18,0.1896766076932997
10,19,0.2024750305451882
10,20,0.2024750305451882
10,21,0.2024750305451882
10,22,0.2024750305451882
10,23,0.2024750305451882
