combination_number,generation,sharpe_ratio
2,100,0.24421190516744484
3,1,0.14758909957715796
3,2,0.17556308782874605
3,3,0.17556308782874605
3,4,0.17556308782874605
3,5,0.17556308782874605
3,6,0.18608325133824155
3,7,0.18608325133824155
3,8,0.18608325133824155
3,9,0.18608325133824155
3,10,0.18608325133824155
3,11,0.19098536462088306
3,12,0.19098536462088306
3,13,0.19359473073876826
3,14,0.19359473073876826
3,15,0.1967023298868746
3,16,0.19682964704662848
3,17,0.19682964704662848
3,18,0.20780014646762693
3,19,0.20780014646762693
3,20,0.20780014646762693
3,21,0.20780014646762693
3,22,0.20780014646762693
3,23,0.20780014646762693
3,24,0.21117400873545045
3,25,0.21117400873545045
3,26,0.21117400873545045
3,27,0.21117400873545045
3,28,0.21117400873545045
3,29,0.21117400873545045
3,30,0.21117400873545045
3,31,0.21117400873545045
3,32,0.21117400873545045
3,33,0.21117400873545045
3,34,0.21117400873545045
3,35,0.21117400873545045
3,36,0.21117400873545045
3,37,0.21117400873545045
3,38,0.21117400873545045
3,39,0.21117400873545045
3,40,0.21117400873545045
3,41,0.21117400873545045
3,42,0.21117400873545045
3,43,0.21117400873545045
3,44,0.21117400873545045
3,45,0.21117400873545045
3,46,0.21117400873545045
3,47,0.21117400873545045
3,48,0.21117400873545045
3,49,0.21867002352902468
3,50,0.21867002352902468
3,51,0.21867002352902468
3,52,0.21867002352902468
3,53,0.21867002352902468
3,54,0.21867002352902468
3,55,0.21867002352902468
3,56,0.21867002352902468
3,57,0.21867002352902468
3,58,0.21867002352902468
3,59,0.21867002352902468
3,60,0.21867002352902468
3,61,0.21867002352902468
3,62,0.21867002352902468
3,63,0.21867002352902468
3,64,0.21867002352902468
3,65,0.21867002352902468
3,66,0.21867002352902468
3,67,0.21867002352902468
3,68,0.21867002352902468
3,69,0.21867002352902468
3,70,0.21867002352902468
3,71,0.21867002352902468
3,72,0.21867002352902468
3,73,0.21867002352902468
3,74,0.21867002352902468
3,75,0.21867002352902468
3,76,0.228994799923644
3,77,0.228994799923644
3,78,0.228994799923644
3,79,0.2302988967507263
3,80,0.2302988967507263
3,81,0.2302988967507263
3,82,0.2302988967507263
3,83,0.2302988967507263
3,84,0.2302988967507263
3,85,0.2302988967507263
3,86,0.2353588465934548
3,87,0.2353588465934548
3,88,0.2353588465934548
3,89,0.2353588465934548
3,90,0.2353588465934548
3,91,0.2353588465934548
3,92,0.2353588465934548
3,93,0.2353588465934548
3,94,0.2353588465934548
3,95,0.2353588465934548
3,96,0.2353588465934548
3,97,0.2353588465934548
3,98,0.2353588465934548
3,99,0.2353588465934548
3,100,0.23743165765085858
3,101,0.23743165765085858
3,102,0.23897461754983787
3,103,0.23897461754983787
3,104,0.23897461754983787
3,105,0.23897461754983787
3,106,0.2416387995396577
3,107,0.2416387995396577
3,108,0.2416387995396577
3,109,0.2416387995396577
3,110,0.2416387995396577
3,111,0.24210490423102038
3,112,0.24210490423102038
3,113,0.24210490423102038
3,114,0.24210490423102038
3,115,0.24210490423102038
3,116,0.2425328572783128
3,117,0.2425328572783128
3,118,0.2425328572783128
3,119,0.2425328572783128
3,120,0.2425328572783128
3,121,0.2425328572783128
3,122,0.2425328572783128
3,123,0.2425328572783128
3,124,0.2425328572783128
3,125,0.2425328572783128
3,126,0.2425328572783128
3,127,0.2425328572783128
3,128,0.2425328572783128
3,129,0.2425328572783128
3,130,0.2425328572783128
3,131,0.24344721872168404
3,132,0.24344721872168404
3,133,0.2445940558096542
3,134,0.2445940558096542
3,135,0.2445940558096542
3,136,0.2445940558096542
3,137,0.2445940558096542
3,138,0.2445940558096542
3,139,0.2445940558096542
3,140,0.2445940558096542
3,141,0.2445940558096542
3,142,0.2445940558096542
3,143,0.24459988475613548
3,144,0.24459988475613548
3,145,0.24459988475613548
3,146,0.24459988475613548
3,147,0.24459988475613548
3,148,0.24459988475613548
3,149,0.24459988475613548
3,150,0.24479455821678606
3,151,0.24479455821678606
3,152,0.24479455821678606
3,153,0.24479455821678606
3,154,0.24479455821678606
3,155,0.24479455821678606
3,156,0.24479455821678606
3,157,0.24479455821678606
3,158,0.24479455821678606
3,159,0.24479455821678606
3,160,0.24479455821678606
3,161,0.24479455821678606
3,162,0.24479455821678606
3,163,0.24479455821678606
3,164,0.24479455821678606
3,165,0.24479455821678606
3,166,0.24479455821678606
3,167,0.24479455821678606
3,168,0.24479455821678606
3,169,0.24479455821678606
3,170,0.24479455821678606
3,171,0.24479455821678606
3,172,0.24479455821678606
3,173,0.24479455821678606
3,174,0.24479455821678606
3,175,0.24479455821678606
3,176,0.24479455821678606
3,177,0.24479455821678606
3,178,0.24558592916104965
3,179,0.24558592916104965
3,180,0.24558592916104965
3,181,0.24588198812089856
3,182,0.24588198812089856
3,183,0.24588198812089856
3,184,0.24588198812089856
3,185,0.24588198812089856
3,186,0.24588198812089856
3,187,0.24588198812089856
3,188,0.24588198812089856
3,189,0.24617023286407275
3,190,0.24643678878129657
3,191,0.24643678878129657
3,192,0.24643678878129657
3,193,0.24643678878129657
3,194,0.24643678878129657
3,195,0.24646689768224017
3,196,0.24671915754540616
3,197,0.24671915754540616
3,198,0.24671915754540616
3,199,0.24671915754540616
3,200,0.24712268017135058
4,1,0.16315537754720608
4,2,0.20432326207034818
4,3,0.20432326207034818
4,4,0.20432326207034818
4,5,0.20790360344687567
4,6,0.20991777758995991
4,7,0.2254769090894392
4,8,0.2254769090894392
4,9,0.2254769090894392
4,10,0.2273097169238299
4,11,0.22731954347230343
4,12,0.22842897725420275
4,13,0.23162034432632242
4,14,0.23162034432632242
4,15,0.23647939133699522
4,16,0.23890341184275796
4,17,0.23890341184275796
4,18,0.23890341184275796
4,19,0.23890341184275796
4,20,0.23921333480457202
4,21,0.23967385798453983
4,22,0.2400620931098429
4,23,0.2400620931098429
4,24,0.2400620931098429
4,25,0.24090448349764376
4,26,0.24090448349764376
4,27,0.24490676390695412
4,28,0.24490676390695412
4,29,0.24490676390695412
4,30,0.24623128799015256
4,31,0.24623128799015256
4,32,0.24623128799015256
4,33,0.24623128799015256
4,34,0.24623128799015256
4,35,0.24623128799015256
4,36,0.24623128799015256
4,37,0.24623128799015256
4,38,0.24623128799015256
4,39,0.24623128799015256
4,40,0.24623128799015256
4,41,0.24623128799015256
4,42,0.24623128799015256
4,43,0.24623128799015256
4,44,0.24623128799015256
4,45,0.24638304442550452
4,46,0.24638304442550452
4,47,0.24638304442550452
4,48,0.24638304442550452
4,49,0.24638304442550452
4,50,0.24638304442550452
5,1,0.16138876729919902
5,2,0.18524593561774857
5,3,0.18764203892034212
5,4,0.2078131094960854
5,5,0.2078131094960854
5,6,0.2078131094960854
5,7,0.2078131094960854
5,8,0.21058364983741196
5,9,0.21187464338145115
5,10,0.21187464338145115
5,11,0.21187464338145115
5,12,0.2137670569810102
5,13,0.2137670569810102
5,14,0.2137670569810102
5,15,0.21602071166164283
5,16,0.21777631814632012
5,17,0.2292175914790114
5,18,0.23587583303646104
5,19,0.23587583303646104
5,20,0.23587583303646104
5,21,0.23587583303646104
5,22,0.23587583303646104
5,23,0.23587583303646104
5,24,0.23587583303646104
5,25,0.23587583303646104
5,26,0.23587583303646104
5,27,0.2370555989281555
5,28,0.2370555989281555
5,29,0.2370555989281555
5,30,0.2370555989281555
5,31,0.2370555989281555
5,32,0.2370555989281555
5,33,0.2370555989281555
5,34,0.2370555989281555
5,35,0.2370555989281555
5,36,0.2370555989281555
5,37,0.2370555989281555
5,38,0.2370555989281555
5,39,0.23922365511790397
5,40,0.24178529579594407
5,41,0.24178529579594407
5,42,0.24178529579594407
5,43,0.24178529579594407
5,44,0.24178529579594407
5,45,0.24178529579594407
5,46,0.24178529579594407
5,47,0.24178529579594407
5,48,0.24178529579594407
5,49,0.24178529579594407
5,50,0.2438698862519926
5,51,0.2438698862519926
5,52,0.2438698862519926
5,53,0.24525155026340362
5,54,0.24525155026340362
5,55,0.24525155026340362
5,56,0.24525945753137238
5,57,0.24525945753137238
5,58,0.24525945753137238
5,59,0.24525945753137238
5,60,0.24525945753137238
5,61,0.24525945753137238
5,62,0.24525945753137238
5,63,0.2455643403510012
5,64,0.2455643403510012
5,65,0.24560680473731697
5,66,0.24560680473731697
5,67,0.24560680473731697
5,68,0.24560680473731697
5,69,0.24560680473731697
5,70,0.24590175269591902
5,71,0.24590175269591902
5,72,0.24590175269591902
5,73,0.24590175269591902
5,74,0.24590175269591902
5,75,0.24590175269591902
5,76,0.24590175269591902
5,77,0.24590175269591902
5,78,0.24590175269591902
5,79,0.24614183431277017
5,80,0.24614183431277017
5,81,0.24614183431277017
5,82,0.24614183431277017
5,83,0.24614183431277017
5,84,0.24614183431277017
5,85,0.24614183431277017
5,86,0.24614183431277017
5,87,0.24614183431277017
5,88,0.24614183431277017
5,89,0.24665672277385853
5,90,0.24665672277385853
5,91,0.24665672277385853
5,92,0.24665672277385853
5,93,0.24665672277385853
5,94,0.24665672277385853
5,95,0.24665672277385853
5,96,0.24665672277385853
5,97,0.24665672277385853
5,98,0.24665672277385853
5,99,0.24665672277385853
5,100,0.24665672277385853
6,1,0.17821328422728575
6,2,0.19816285800770586
6,3,0.19816285800770586
6,4,0.20387878082030142
6,5,0.20723610517399857
6,6,0.2087240795420461
6,7,0.2087240795420461
6,8,0.22608645442746605
6,9,0.22608645442746605
6,10,0.22608645442746605
6,11,0.23388645807029376
6,12,0.23388645807029376
6,13,0.23388645807029376
6,14,0.23388645807029376
6,15,0.23388645807029376
6,16,0.23561563361936272
6,17,0.23561563361936272
6,18,0.23561563361936272
6,19,0.23561563361936272
6,20,0.23561563361936272
6,21,0.23722641810746656
6,22,0.23722641810746656
6,23,0.23722641810746656
6,24,0.23722641810746656
6,25,0.23722641810746656
6,26,0.23722641810746656
6,27,0.23722641810746656
6,28,0.2375161156412462
6,29,0.2375161156412462
6,30,0.2375161156412462
6,31,0.24065624338035324
6,32,0.24065624338035324
6,33,0.24065624338035324
6,34,0.24065624338035324
6,35,0.24065624338035324
6,36,0.24065624338035324
6,37,0.24065624338035324
6,38,0.24065624338035324
6,39,0.24065624338035324
6,40,0.24065624338035324
6,41,0.24065624338035324
6,42,0.24065624338035324
6,43,0.24065624338035324
6,44,0.24065624338035324
6,45,0.24065624338035324
6,46,0.24065624338035324
6,47,0.24065624338035324
6,48,0.24422644315720993
6,49,0.24422644315720993
6,50,0.24422644315720993
6,51,0.24422644315720993
6,52,0.24422644315720993
6,53,0.24422644315720993
6,54,0.24422644315720993
6,55,0.24422644315720993
6,56,0.24422644315720993
6,57,0.24422644315720993
6,58,0.24422644315720993
6,59,0.24422644315720993
6,60,0.24422644315720993
6,61,0.24422644315720993
6,62,0.24422644315720993
6,63,0.24422644315720993
6,64,0.24422644315720993
6,65,0.24422644315720993
6,66,0.24422644315720993
6,67,0.24422644315720993
6,68,0.24422644315720993
6,69,0.24422644315720993
6,70,0.24422644315720993
6,71,0.24422644315720993
6,72,0.24422644315720993
6,73,0.24422644315720993
6,74,0.24422644315720993
6,75,0.24422644315720993
6,76,0.24422644315720993
6,77,0.24422644315720993
6,78,0.24422644315720993
6,79,0.24422644315720993
6,80,0.24422644315720993
6,81,0.24422644315720993
6,82,0.24422644315720993
6,83,0.24422644315720993
6,84,0.24422644315720993
6,85,0.24469593330198766
6,86,0.24469593330198766
6,87,0.24469593330198766
6,88,0.24469593330198766
6,89,0.24498015695832326
6,90,0.24498015695832326
6,91,0.24498015695832326
6,92,0.2455768413549294
6,93,0.2455768413549294
6,94,0.2455768413549294
6,95,0.2455768413549294
6,96,0.2455768413549294
6,97,0.2464461974391696
6,98,0.24663999352171395
6,99,0.24663999352171395
6,100,0.24663999352171395
6,101,0.24663999352171395
6,102,0.24663999352171395
6,103,0.24663999352171395
6,104,0.24663999352171395
6,105,0.24663999352171395
6,106,0.24663999352171395
6,107,0.24663999352171395
6,108,0.24670130719947186
6,109,0.2472426608333316
6,110,0.2472426608333316
6,111,0.2472426608333316
6,112,0.2472426608333316
6,113,0.247311423557234
6,114,0.24748213745876918
6,115,0.24757203312742268
6,116,0.24757203312742268
6,117,0.24784405971447923
6,118,0.24784405971447923
6,119,0.24784405971447923
6,120,0.24784405971447923
6,121,0.24784405971447923
6,122,0.24792751338264396
6,123,0.24792751338264396
6,124,0.24833492086736755
6,125,0.24833492086736755
6,126,0.24833492086736755
6,127,0.24833492086736755
6,128,0.24833604847105636
6,129,0.24842551123089607
6,130,0.24842551123089607
6,131,0.24842551123089607
6,132,0.24842551123089607
6,133,0.24842551123089607
6,134,0.24842551123089607
6,135,0.24842551123089607
6,136,0.24847547541445725
6,137,0.24847713781612038
6,138,0.24847713781612038
6,139,0.24847713781612038
6,140,0.24847713781612038
6,141,0.24860924033592233
6,142,0.24860924033592233
6,143,0.24860924033592233
6,144,0.24860924033592233
6,145,0.24860924033592233
6,146,0.24872831727985306
6,147,0.24872831727985306
6,148,0.24872831727985306
6,149,0.24872831727985306
6,150,0.24872831727985306
6,151,0.24875416816053653
6,152,0.24875416816053653
6,153,0.24875416816053653
6,154,0.24875416816053653
6,155,0.24875416816053653
6,156,0.24875416816053653
6,157,0.24875416816053653
6,158,0.24875416816053653
6,159,0.24877416076110423
6,160,0.24877799688829833
6,161,0.2488248835262432
6,162,0.2488248835262432
6,163,0.2488248835262432
6,164,0.24884768553732142
6,165,0.24884768553732142
6,166,0.24886253381044543
6,167,0.24886253381044543
6,168,0.24886253381044543
6,169,0.24903596000919162
6,170,0.24903760637362587
6,171,0.24913270655730244
6,172,0.24913270655730244
6,173,0.24913270655730244
6,174,0.24913270655730244
6,175,0.24913270655730244
6,176,0.24913270655730244
6,177,0.24913270655730244
6,178,0.24913270655730244
6,179,0.24913270655730244
6,180,0.24913270655730244
6,181,0.24913270655730244
6,182,0.2491931963666864
6,183,0.2491931963666864
6,184,0.2491931963666864
6,185,0.2491931963666864
6,186,0.2491931963666864
6,187,0.2491931963666864
6,188,0.2491931963666864
6,189,0.2491931963666864
6,190,0.2491931963666864
6,191,0.2491931963666864
6,192,0.2491931963666864
6,193,0.2491931963666864
6,194,0.2491931963666864
6,195,0.2491931963666864
6,196,0.2491931963666864
6,197,0.2491931963666864
6,198,0.2491931963666864
6,199,0.2491931963666864
6,200,0.24922380770949126
7,1,0.17934639166186822
7,2,0.1813253859128158
7,3,0.21091082741397044
7,4,0.2164990859097248
7,5,0.2164990859097248
7,6,0.22435586218107192
7,7,0.22435586218107192
7,8,0.2331379813700988
7,9,0.2331379813700988
7,10,0.2331379813700988
7,11,0.2331379813700988
7,12,0.23507227927458266
7,13,0.23507227927458266
7,14,0.23507227927458266
7,15,0.23957624279515516
7,16,0.23957624279515516
7,17,0.23957624279515516
7,18,0.23957624279515516
7,19,0.23957624279515516
7,20,0.23957624279515516
7,21,0.23957624279515516
7,22,0.23957624279515516
7,23,0.23957624279515516
7,24,0.23957624279515516
7,25,0.23957624279515516
7,26,0.23963335279329506
7,27,0.23963335279329506
7,28,0.23963335279329506
7,29,0.24071508296678748
7,30,0.24071508296678748
7,31,0.24071508296678748
7,32,0.24071508296678748
7,33,0.24071508296678748
7,34,0.2416871272521883
7,35,0.2416871272521883
7,36,0.24195278131524994
7,37,0.24540976718274504
7,38,0.24540976718274504
7,39,0.24540976718274504
7,40,0.24540976718274504
7,41,0.24540976718274504
7,42,0.24540976718274504
7,43,0.24540976718274504
7,44,0.24540976718274504
7,45,0.24540976718274504
7,46,0.24540976718274504
7,47,0.24540976718274504
7,48,0.24540976718274504
7,49,0.24540976718274504
7,50,0.24540976718274504
8,1,0.1540400670814419
8,2,0.1899581840518124
8,3,0.19853628741846122
8,4,0.20171598753481138
8,5,0.21037239151429285
8,6,0.2287427751623316
8,7,0.2287427751623316
8,8,0.2287427751623316
8,9,0.2287427751623316
8,10,0.2287427751623316
8,11,0.2287427751623316
8,12,0.2331191225746981
8,13,0.23445183720646876
8,14,0.23445183720646876
8,15,0.23624379282921054
8,16,0.23658465057246875
8,17,0.23658465057246875
8,18,0.23658465057246875
8,19,0.2368743951910141
8,20,0.24122113489120464
8,21,0.24122113489120464
8,22,0.24228893832538223
8,23,0.24228893832538223
8,24,0.24228893832538223
8,25,0.24228893832538223
8,26,0.24228893832538223
8,27,0.243767325482695
8,28,0.24393823339369125
8,29,0.24393823339369125
8,30,0.24393823339369125
8,31,0.2452072523616695
8,32,0.2459137667194927
8,33,0.2459137667194927
8,34,0.2459137667194927
8,35,0.2459137667194927
8,36,0.24598343784990057
8,37,0.24598343784990057
8,38,0.24598343784990057
8,39,0.24604430998699003
8,40,0.247062731027423
8,41,0.2477705266006296
8,42,0.2477705266006296
8,43,0.2477705266006296
8,44,0.2477705266006296
8,45,0.2477705266006296
8,46,0.2477705266006296
8,47,0.24796471665455924
8,48,0.24796471665455924
8,49,0.24796471665455924
8,50,0.24796471665455924
8,51,0.2483512047014418
8,52,0.2483512047014418
8,53,0.2483512047014418
8,54,0.2483512047014418
8,55,0.2483512047014418
8,56,0.24854122281628208
8,57,0.24864367328030051
8,58,0.24869493247225363
8,59,0.24876088014986836
8,60,0.24876088014986836
8,61,0.24877995646745946
8,62,0.2488510422901881
8,63,0.24904515283502304
8,64,0.24904515283502304
8,65,0.24904515283502304
8,66,0.24904515283502304
8,67,0.24905809307381893
8,68,0.24905809307381893
8,69,0.24906411709605414
8,70,0.24906411709605414
8,71,0.24906411709605414
8,72,0.24906411709605414
8,73,0.2491281651948825
8,74,0.2491281651948825
8,75,0.2491462319845028
8,76,0.2491462319845028
8,77,0.2491462319845028
8,78,0.2491510652327008
8,79,0.2491510652327008
8,80,0.2491510652327008
8,81,0.24915265322351318
8,82,0.2491565903357428
8,83,0.2491565903357428
8,84,0.24918187893888957
8,85,0.24918227267721527
8,86,0.24920013136290245
8,87,0.2492147128169443
8,88,0.24921598534702372
8,89,0.24923113231633526
8,90,0.24925220903667417
8,91,0.24925294122017558
8,92,0.24925349973661054
8,93,0.24926195528747408
8,94,0.24926195528747408
8,95,0.24926694133249136
8,96,0.24926694133249136
8,97,0.24927097049721592
8,98,0.24927097049721592
8,99,0.24927097049721592
8,100,0.24927097049721592
9,1,0.16703828631508305
9,2,0.18317671384023232
9,3,0.19511272363943527
9,4,0.20075589776834737
9,5,0.20935862232907265
9,6,0.21170592168392355
9,7,0.21170592168392355
9,8,0.22215866335456955
9,9,0.22215866335456955
9,10,0.22215866335456955
9,11,0.2265590569107777
9,12,0.23290035168005083
9,13,0.23290035168005083
9,14,0.2366792473006749
9,15,0.2366792473006749
9,16,0.23700911752058734
9,17,0.23700911752058734
9,18,0.23778174973821906
9,19,0.23778174973821906
9,20,0.23778174973821906
9,21,0.23778174973821906
9,22,0.2431988851088027
9,23,0.2431988851088027
9,24,0.2431988851088027
9,25,0.2480121856965817
9,26,0.2480121856965817
9,27,0.2480121856965817
9,28,0.2480121856965817
9,29,0.2480121856965817
9,30,0.2480121856965817
9,31,0.2480121856965817
9,32,0.2480121856965817
9,33,0.2480121856965817
9,34,0.2480121856965817
9,35,0.2480121856965817
9,36,0.2480121856965817
9,37,0.2480121856965817
9,38,0.2480121856965817
9,39,0.2480121856965817
9,40,0.2480121856965817
9,41,0.2480121856965817
9,42,0.2480121856965817
9,43,0.2480121856965817
9,44,0.2480121856965817
9,45,0.2480121856965817
9,46,0.2480121856965817
9,47,0.2480121856965817
9,48,0.2480121856965817
9,49,0.2480121856965817
9,50,0.2480121856965817
9,51,0.2480121856965817
9,52,0.2480121856965817
9,53,0.2480121856965817
9,54,0.2480121856965817
9,55,0.2480121856965817
9,56,0.2480121856965817
9,57,0.2480121856965817
9,58,0.2480121856965817
9,59,0.2480121856965817
9,60,0.2480121856965817
9,61,0.2480121856965817
9,62,0.2480121856965817
9,63,0.2480121856965817
9,64,0.2480121856965817
9,65,0.2480121856965817
9,66,0.2480121856965817
9,67,0.2480121856965817
9,68,0.2480121856965817
9,69,0.2480121856965817
9,70,0.2480121856965817
9,71,0.2480121856965817
9,72,0.2480121856965817
9,73,0.2480121856965817
9,74,0.2480121856965817
9,75,0.2480121856965817
9,76,0.2480121856965817
9,77,0.2480121856965817
9,78,0.2480121856965817
9,79,0.2480121856965817
9,80,0.2480121856965817
9,81,0.2480121856965817
9,82,0.2480121856965817
9,83,0.2480121856965817
9,84,0.2480121856965817
9,85,0.2480121856965817
9,86,0.2480121856965817
9,87,0.2480121856965817
9,88,0.2480121856965817
9,89,0.2480121856965817
9,90,0.2480121856965817
9,91,0.2480121856965817
9,92,0.2480121856965817
9,93,0.2480121856965817
9,94,0.2480121856965817
9,95,0.2480121856965817
9,96,0.2480121856965817
9,97,0.2480121856965817
9,98,0.2480121856965817
9,99,0.2480121856965817
9,100,0.2480121856965817
9,101,0.2480121856965817
9,102,0.2480121856965817
9,103,0.2480121856965817
9,104,0.2480121856965817
9,105,0.2480121856965817
9,106,0.2480121856965817
9,107,0.2480121856965817
9,108,0.2480121856965817
9,109,0.2480121856965817
9,110,0.2480121856965817
9,111,0.2480121856965817
9,112,0.2480121856965817
9,113,0.2480121856965817
9,114,0.2480121856965817
9,115,0.2480121856965817
9,116,0.2480121856965817
9,117,0.2480121856965817
9,118,0.2480121856965817
9,119,0.2480121856965817
9,120,0.2480121856965817
9,121,0.2480121856965817
9,122,0.2480121856965817
9,123,0.2480121856965817
9,124,0.2480121856965817
9,125,0.2480121856965817
9,126,0.2480121856965817
9,127,0.2480121856965817
9,128,0.2480121856965817
9,129,0.2480121856965817
9,130,0.2480121856965817
9,131,0.2480121856965817
9,132,0.2480121856965817
9,133,0.2480121856965817
9,134,0.2480121856965817
9,135,0.2480121856965817
9,136,0.2480121856965817
9,137,0.2480121856965817
9,138,0.2480121856965817
9,139,0.2480121856965817
9,140,0.2480121856965817
9,141,0.2480121856965817
9,142,0.2480121856965817
9,143,0.2480121856965817
9,144,0.2480121856965817
9,145,0.2480121856965817
9,146,0.2480121856965817
9,147,0.2480121856965817
9,148,0.2480121856965817
9,149,0.2480121856965817
9,150,0.2480121856965817
9,151,0.2480121856965817
9,152,0.2480121856965817
9,153,0.2480121856965817
9,154,0.2480121856965817
9,155,0.2480121856965817
9,156,0.2480121856965817
9,157,0.2480121856965817
9,158,0.2480121856965817
9,159,0.2480121856965817
9,160,0.2480121856965817
9,161,0.2480121856965817
9,162,0.2480121856965817
9,163,0.2480121856965817
9,164,0.2480121856965817
9,165,0.2480121856965817
9,166,0.2480121856965817
9,167,0.2480121856965817
9,168,0.2480121856965817
9,169,0.2480121856965817
9,170,0.2480121856965817
9,171,0.2480121856965817
9,172,0.2480121856965817
9,173,0.2480121856965817
9,174,0.2480121856965817
9,175,0.2480121856965817
9,176,0.2480121856965817
9,177,0.2480121856965817
9,178,0.2480121856965817
9,179,0.2480121856965817
9,180,0.2480121856965817
9,181,0.2480121856965817
9,182,0.2480121856965817
9,183,0.2480121856965817
9,184,0.2480121856965817
9,185,0.2480121856965817
9,186,0.2480121856965817
9,187,0.2480121856965817
9,188,0.2480121856965817
9,189,0.2480121856965817
9,190,0.2480121856965817
9,191,0.2480121856965817
9,192,0.2480121856965817
9,193,0.2480121856965817
9,194,0.2480121856965817
9,195,0.2480121856965817
9,196,0.2480121856965817
9,197,0.2480121856965817
9,198,0.2480121856965817
9,199,0.2480121856965817
9,200,0.2480121856965817
10,1,0.1286140064711615
10,2,0.1418519279564265
10,3,0.14232111243242546
10,4,0.15409171967578253
10,5,0.15409171967578253
10,6,0.15409171967578253
10,7,0.1552408947781767
10,8,0.15870962286014956
10,9,0.16426952630997585
10,10,0.16426952630997585
10,11,0.19328273220718567
10,12,0.19328273220718567
10,13,0.19328273220718567
10,14,0.19328273220718567
10,15,0.19328273220718567
10,16,0.19328273220718567
10,17,0.19328273220718567
10,18,0.19328273220718567
10,19,0.19328273220718567
10,20,0.19328273220718567
10,21,0.19328273220718567
10,22,0.19328273220718567
10,23,0.19328273220718567
10,24,0.19328273220718567
10,25,0.20029050367056994
