Date,Open,High,Low,Close,Adj Close,Volume
2018-02-07,48240.000000,48260.000000,45800.000000,45800.000000,38338.257813,23448050
2018-02-08,46120.000000,46620.000000,45980.000000,46000.000000,38505.687500,23251050
2018-02-09,44440.000000,45180.000000,44420.000000,44700.000000,37417.472656,17465000
2018-02-12,45100.000000,46320.000000,45040.000000,45720.000000,38271.296875,15754950
2018-02-13,46200.000000,48060.000000,46200.000000,47540.000000,39794.777344,18923250
2018-02-14,48080.000000,49100.000000,47940.000000,49000.000000,41016.925781,18905900
2018-02-19,49800.000000,49800.000000,47860.000000,48380.000000,40497.925781,15353450
2018-02-20,48040.000000,48160.000000,47220.000000,47400.000000,39677.589844,10122600
2018-02-21,47280.000000,47580.000000,46840.000000,47280.000000,39577.140625,12880200
2018-02-22,47260.000000,47260.000000,46760.000000,46760.000000,39141.863281,8869950
2018-02-23,46760.000000,47800.000000,46760.000000,47220.000000,39526.917969,12423300
2018-02-26,47280.000000,47560.000000,47080.000000,47380.000000,39660.843750,9560650
2018-02-27,48360.000000,48380.000000,47380.000000,47380.000000,39660.843750,9830550
2018-02-28,47380.000000,48100.000000,47000.000000,47060.000000,39392.976563,15162350
2018-03-02,46580.000000,46800.000000,46000.000000,46020.000000,38522.421875,13265500
2018-03-05,45820.000000,46160.000000,45080.000000,45200.000000,37836.007813,14100950
2018-03-06,45920.000000,47100.000000,45820.000000,47020.000000,39359.496094,15423350
2018-03-07,48200.000000,48900.000000,47220.000000,48620.000000,40698.832031,21427050
2018-03-08,49200.000000,49480.000000,48080.000000,49200.000000,41184.332031,19463650
2018-03-09,49440.000000,50540.000000,49240.000000,49740.000000,41636.347656,14304400
2018-03-12,50560.000000,50780.000000,49580.000000,49740.000000,41636.347656,8688950
2018-03-13,50760.000000,51660.000000,50360.000000,51660.000000,43243.550781,20098700
2018-03-14,51020.000000,52000.000000,51000.000000,51760.000000,43327.265625,12713250
2018-03-15,52000.000000,52020.000000,51020.000000,51540.000000,43143.097656,8882450
2018-03-16,51220.000000,51420.000000,50240.000000,51140.000000,42808.269531,12184900
2018-03-19,50620.000000,51340.000000,50440.000000,50740.000000,42473.433594,8218850
